RecordID,ProductionDate,ProductionLine,Shift,MachineID,OperatorID,UnitsProduced,DefectiveUnits,DowntimeMinutes,CycleTimeSeconds,ProcessTempC
2575,2024-08-20,Line-A,Afternoon,M-102,OP-009,491,9,15,30.36,62.9
2576,2024-08-20,Line-A,Night,M-102,OP-011,400,0,24,34.14,71.4
2577,2024-08-20,Line-B,Morning,M-202,OP-001,498,0,0,30.85,68.5
2578,2024-08-20,Line-B,Afternoon,M-201,OP-001,466,23,35,42.6,65.4
2579,2024-08-20,Line-B,Night,M-201,OP-001,538,22,15,38.15,66.6
2580,2024-08-20,Line-C,Morning,M-302,OP-018,539,9,9,23.76,71.1
2581,2024-08-20,Line-C,Afternoon,M-303,OP-016,440,19,57,44.54,61.5
2582,2024-08-20,Line-C,Night,M-303,OP-003,373,17,16,45.24,68.2
2583,2024-08-20,Line-D,Morning,M-401,OP-018,489,5,38,44.21,66.9
2584,2024-08-20,Line-D,Night,M-402,OP-004,501,10,8,25.84,63.7
2585,2024-08-21,Line-A,Morning,M-102,OP-020,411,9,4,17.11,69.8
2586,2024-08-21,Line-A,Afternoon,M-101,OP-001,477,15,17,22.61,59.1
2587,2024-08-21,Line-A,Night,M-102,OP-007,436,5,26,29.96,72.5
2588,2024-08-21,Line-B,Morning,M-201,OP-001,400,22,45,31.91,73.3
2589,2024-08-21,Line-B,Afternoon,M-202,OP-007,485,11,0,36.38,63.3
2590,2024-08-21,Line-B,Night,M-202,OP-008,529,14,0,39.92,68.9
2591,2024-08-21,Line-C,Morning,M-302,OP-012,519,1,43,23.88,72.1
2592,2024-08-21,Line-C,Night,M-303,OP-020,420,16,46,47.14,62.9
2593,2024-08-21,Line-D,Morning,M-401,OP-013,545,16,0,37.99,62.2
2594,2024-08-21,Line-D,Afternoon,M-402,OP-019,442,10,0,31.32,69.0
2595,2024-08-21,Line-D,Night,M-401,OP-018,468,12,8,31.16,72.6
2596,2024-08-22,Line-A,Morning,M-101,OP-003,527,14,0,32.62,64.5
2597,2024-08-22,Line-A,Afternoon,M-101,OP-005,403,7,0,33.95,71.3
2598,2024-08-22,Line-A,Night,M-101,OP-017,365,4,0,27.69,69.8
2599,2024-08-22,Line-B,Morning,M-202,OP-007,465,6,31,18.48,72.9
2600,2024-08-22,Line-B,Afternoon,M-201,OP-018,447,20,27,49.71,63.1
2601,2024-08-22,Line-B,Night,M-202,OP-001,480,11,0,25.4,67.4
2602,2024-08-22,Line-C,Morning,M-303,OP-002,426,16,29,45.25,66.6
2603,2024-08-22,Line-C,Afternoon,M-302,OP-014,544,4,0,39.63,65.4
2604,2024-08-22,Line-C,Night,M-302,OP-009,401,0,28,28.29,67.0
2605,2024-08-22,Line-D,Morning,M-402,OP-016,470,13,9,41.72,68.5
2606,2024-08-22,Line-D,Afternoon,M-401,OP-008,543,14,11,27.07,69.3
2607,2024-08-23,Line-A,Morning,M-102,OP-011,510,6,14,36.18,76.3
2608,2024-08-23,Line-A,Night,M-101,OP-019,531,19,2,33.51,73.4
2609,2024-08-23,Line-B,Morning,M-201,OP-014,426,17,61,37.12,62.6
2610,2024-08-23,Line-B,Afternoon,M-201,OP-007,571,33,41,41.77,66.2
2611,2024-08-23,Line-B,Night,M-202,OP-003,496,17,15,40.83,64.4
2612,2024-08-23,Line-C,Morning,M-301,OP-001,478,7,0,29.23,69.7
2613,2024-08-23,Line-C,Afternoon,M-301,OP-019,511,20,18,35.75,68.3
2614,2024-08-23,Line-C,Night,M-302,OP-009,580,24,19,25.04,65.8
2615,2024-08-23,Line-D,Morning,M-402,OP-008,496,11,22,32.3,68.0
2616,2024-08-23,Line-D,Afternoon,M-401,OP-011,441,10,39,35.1,70.1
2617,2024-08-23,Line-D,Night,M-401,OP-003,541,8,4,26.26,67.5
2618,2024-08-24,Line-A,Morning,M-102,OP-004,454,14,4,25.99,75.8
2619,2024-08-24,Line-A,Afternoon,M-101,OP-003,452,9,18,24.32,72.9
2620,2024-08-24,Line-A,Night,M-101,OP-013,518,17,1,30.5,68.2
2621,2024-08-24,Line-B,Morning,M-201,OP-005,495,15,36,34.87,69.4
2622,2024-08-24,Line-B,Night,M-201,OP-010,352,9,47,39.27,64.0
2623,2024-08-24,Line-C,Morning,M-302,OP-003,556,12,25,29.17,78.7
2624,2024-08-24,Line-C,Afternoon,M-301,OP-018,443,16,11,21.73,69.9
2625,2024-08-24,Line-D,Morning,M-402,OP-004,498,4,0,29.88,69.4
2626,2024-08-24,Line-D,Afternoon,M-402,OP-008,331,9,4,23.34,71.8
2627,2024-08-24,Line-D,Night,M-401,OP-015,478,14,18,29.99,67.4
2628,2024-08-25,Line-A,Morning,M-102,OP-020,508,7,0,33.05,67.4
2629,2024-08-25,Line-A,Afternoon,M-102,OP-001,482,14,10,30.08,65.6
2630,2024-08-25,Line-A,Night,M-102,OP-019,505,11,25,27.1,66.2
2631,2024-08-25,Line-B,Morning,M-201,OP-001,527,25,21,48.53,61.2
2632,2024-08-25,Line-B,Afternoon,M-201,OP-019,527,17,63,34.28,72.6
2633,2024-08-25,Line-B,Night,M-201,OP-019,475,20,37,45.16,64.4
2634,2024-08-25,Line-C,Morning,M-303,OP-009,431,22,9,39.08,80.2
2635,2024-08-25,Line-C,Afternoon,M-302,OP-020,421,12,3,32.55,70.6
2636,2024-08-25,Line-C,Night,M-301,OP-005,547,9,41,27.05,68.9
2637,2024-08-25,Line-D,Morning,M-401,OP-005,494,3,7,30.81,66.3
2638,2024-08-25,Line-D,Afternoon,M-402,OP-017,626,6,29,34.28,67.9
2639,2024-08-25,Line-D,Night,M-402,OP-010,428,4,4,21.07,64.0
2640,2024-08-26,Line-A,Morning,M-101,OP-005,391,12,21,33.93,70.4
2641,2024-08-26,Line-A,Afternoon,M-102,OP-010,490,16,2,30.53,71.0
2642,2024-08-26,Line-A,Night,M-101,OP-017,400,20,12,30.71,73.0
2643,2024-08-26,Line-B,Morning,M-201,OP-002,534,24,36,34.48,65.8
2644,2024-08-26,Line-B,Afternoon,M-201,OP-014,511,25,53,41.4,62.5
2645,2024-08-26,Line-B,Night,M-201,OP-007,543,32,48,41.18,72.2
2646,2024-08-26,Line-C,Morning,M-302,OP-007,685,13,0,27.07,70.5
2647,2024-08-26,Line-C,Afternoon,M-303,OP-015,383,18,40,49.68,73.2
2648,2024-08-26,Line-C,Night,M-302,OP-019,531,0,25,33.53,69.0
2649,2024-08-26,Line-D,Morning,M-402,OP-020,376,4,0,19.92,68.0
2650,2024-08-26,Line-D,Afternoon,M-402,OP-006,432,19,9,36.47,61.7
2651,2024-08-26,Line-D,Night,M-401,OP-016,448,8,0,27.89,67.1
2652,2024-08-27,Line-A,Morning,M-101,OP-008,465,17,17,32.4,70.2
2653,2024-08-27,Line-A,Afternoon,M-102,OP-020,516,9,7,30.83,72.6
2654,2024-08-27,Line-A,Night,M-102,OP-011,547,9,23,29.03,68.1
2655,2024-08-27,Line-B,Morning,M-202,OP-007,451,7,32,30.46,68.5
2656,2024-08-27,Line-B,Afternoon,M-201,OP-012,393,16,31,37.85,68.1
2657,2024-08-27,Line-C,Morning,M-303,OP-004,454,21,36,37.22,66.4
2658,2024-08-27,Line-C,Afternoon,M-302,OP-007,484,14,15,26.69,69.6
2659,2024-08-27,Line-C,Night,M-302,OP-002,582,16,20,33.63,73.8
2660,2024-08-27,Line-D,Morning,M-401,OP-007,544,13,28,24.59,62.0
2661,2024-08-27,Line-D,Afternoon,M-401,OP-009,489,9,3,34.13,60.5
2662,2024-08-27,Line-D,Night,M-402,OP-018,447,6,0,37.47,62.6
2663,2024-08-28,Line-A,Morning,M-101,OP-001,444,12,21,24.46,70.7
2664,2024-08-28,Line-A,Afternoon,M-102,OP-004,497,21,18,29.29,64.6
2665,2024-08-28,Line-B,Morning,M-202,OP-004,435,4,32,30.09,70.3
2666,2024-08-28,Line-B,Afternoon,M-201,OP-010,570,12,54,42.28,69.7
2667,2024-08-28,Line-B,Night,M-202,OP-012,430,4,19,41.92,72.0
2668,2024-08-28,Line-C,Morning,M-303,OP-020,555,24,25,38.1,66.0
2669,2024-08-28,Line-C,Afternoon,M-303,OP-003,356,13,26,41.12,68.5
2670,2024-08-28,Line-C,Night,M-301,OP-007,501,9,3,20.18,65.7
2671,2024-08-28,Line-D,Morning,M-402,OP-012,421,10,25,34.69,71.0
2672,2024-08-28,Line-D,Afternoon,M-402,OP-008,471,6,0,22.46,72.0
2673,2024-08-28,Line-D,Night,M-401,OP-018,469,3,0,25.67,68.2
2674,2024-08-29,Line-A,Morning,M-101,OP-011,544,8,0,29.05,67.4
2675,2024-08-29,Line-A,Afternoon,M-102,OP-005,466,5,15,30.33,67.9
2676,2024-08-29,Line-A,Night,M-102,OP-007,504,7,4,36.9,70.2
2677,2024-08-29,Line-B,Morning,M-202,OP-020,529,16,19,34.64,61.7
2678,2024-08-29,Line-B,Night,M-202,OP-016,492,8,37,34.64,65.5
2679,2024-08-29,Line-C,Morning,M-301,OP-011,502,10,18,24.91,69.4
2680,2024-08-29,Line-C,Afternoon,M-303,OP-016,466,22,24,39.07,72.7
2681,2024-08-29,Line-C,Night,M-302,OP-016,416,3,11,26.14,64.5
2682,2024-08-29,Line-D,Morning,M-402,OP-019,486,1,0,40.27,69.8
2683,2024-08-29,Line-D,Afternoon,M-401,OP-008,435,10,20,34.97,67.5
2684,2024-08-29,Line-D,Night,M-402,OP-008,538,0,0,30.82,69.3
2685,2024-08-30,Line-A,Morning,M-102,OP-014,425,9,2,28.62,72.1
2686,2024-08-30,Line-A,Afternoon,M-101,OP-012,534,4,0,27.94,67.9
2687,2024-08-30,Line-A,Night,M-101,OP-005,440,12,17,32.03,62.9
2688,2024-08-30,Line-B,Morning,M-202,OP-015,550,0,24,34.67,66.3
2689,2024-08-30,Line-B,Afternoon,M-201,OP-019,556,25,35,43.7,80.7
2690,2024-08-30,Line-C,Morning,M-302,OP-014,560,14,0,30.72,64.7
2691,2024-08-30,Line-C,Afternoon,M-302,OP-014,529,10,0,30.41,64.6
2692,2024-08-30,Line-C,Night,M-302,OP-011,489,5,12,33.75,67.8
2693,2024-08-30,Line-D,Morning,M-401,OP-006,456,9,22,24.46,69.0
2694,2024-08-30,Line-D,Afternoon,M-402,OP-003,559,13,12,33.2,69.8
2695,2024-08-30,Line-D,Night,M-401,OP-010,525,0,0,35.02,62.0
2696,2024-08-31,Line-A,Morning,M-101,OP-009,504,7,0,31.75,68.8
2697,2024-08-31,Line-A,Afternoon,M-101,OP-004,606,7,33,31.76,65.4
2698,2024-08-31,Line-B,Afternoon,M-201,OP-011,527,27,35,43.33,65.6
2699,2024-08-31,Line-B,Night,M-202,OP-007,430,11,8,29.6,69.1
2700,2024-08-31,Line-C,Morning,M-301,OP-018,495,2,31,30.61,67.2
2701,2024-08-31,Line-C,Afternoon,M-301,OP-010,505,10,23,32.69,70.9
2702,2024-08-31,Line-C,Night,M-302,OP-013,561,15,9,24.39,74.7
2703,2024-08-31,Line-D,Morning,M-401,OP-016,465,6,0,31.69,68.6
2704,2024-08-31,Line-D,Afternoon,M-401,OP-013,389,9,4,43.45,65.7
2705,2024-08-31,Line-D,Night,M-401,OP-016,453,4,31,28.14,65.1
2706,2024-09-01,Line-A,Morning,M-102,OP-015,522,2,21,38.91,70.3
2707,2024-09-01,Line-A,Afternoon,M-101,OP-011,518,14,37,36.05,69.8
2708,2024-09-01,Line-A,Night,M-102,OP-014,534,5,23,24.97,66.5
2709,2024-09-01,Line-B,Morning,M-202,OP-018,295,6,2,35.56,69.6
2710,2024-09-01,Line-B,Night,M-201,OP-010,547,19,50,52.53,71.1
2711,2024-09-01,Line-C,Morning,M-301,OP-016,527,10,4,33.81,62.0
2712,2024-09-01,Line-C,Afternoon,M-302,OP-011,454,0,1,33.21,70.0
2713,2024-09-01,Line-C,Night,M-302,OP-013,483,10,0,28.14,65.3
2714,2024-09-01,Line-D,Morning,M-402,OP-011,440,11,0,26.98,59.7
2715,2024-09-01,Line-D,Afternoon,M-401,OP-005,462,3,13,25.24,68.4
2716,2024-09-01,Line-D,Night,M-402,OP-019,471,16,19,20.8,62.9
2717,2024-09-02,Line-A,Morning,M-102,OP-013,483,4,0,36.75,70.9
2718,2024-09-02,Line-A,Afternoon,M-102,OP-003,511,6,18,26.48,68.8
2719,2024-09-02,Line-A,Night,M-101,OP-016,424,14,0,36.16,68.2
2720,2024-09-02,Line-B,Morning,M-202,OP-010,450,9,23,36.83,69.3
2721,2024-09-02,Line-B,Afternoon,M-201,OP-018,426,19,62,48.74,71.6
2722,2024-09-02,Line-B,Night,M-202,OP-001,527,13,29,27.72,62.6
2723,2024-09-02,Line-C,Morning,M-301,OP-013,484,5,0,26.4,77.9
2724,2024-09-02,Line-C,Afternoon,M-301,OP-010,488,11,0,20.78,64.7
2725,2024-09-02,Line-C,Night,M-301,OP-015,566,12,20,33.69,65.6
2726,2024-09-02,Line-D,Afternoon,M-401,OP-011,563,7,33,32.21,60.8
2727,2024-09-02,Line-D,Night,M-402,OP-013,435,0,29,29.88,59.1
2728,2024-09-03,Line-A,Morning,M-101,OP-005,502,6,0,38.39,68.4
2729,2024-09-03,Line-A,Afternoon,M-102,OP-003,462,6,0,23.48,73.1
2730,2024-09-03,Line-A,Night,M-101,OP-005,451,8,0,23.41,70.4
2731,2024-09-03,Line-B,Morning,M-202,OP-014,502,18,32,28.85,69.9
2732,2024-09-03,Line-B,Afternoon,M-202,OP-006,461,18,29,30.85,68.8
2733,2024-09-03,Line-B,Night,M-202,OP-019,566,13,35,19.03,69.8
2734,2024-09-03,Line-C,Morning,M-303,OP-015,449,28,58,42.16,74.1
2735,2024-09-03,Line-C,Afternoon,M-301,OP-005,586,11,49,29.84,67.1
2736,2024-09-03,Line-C,Night,M-302,OP-020,531,8,13,37.05,68.1
2737,2024-09-03,Line-D,Morning,M-402,OP-019,378,8,1,34.33,70.8
2738,2024-09-03,Line-D,Afternoon,M-402,OP-015,568,15,28,26.65,71.2
2739,2024-09-03,Line-D,Night,M-401,OP-010,598,7,38,27.25,64.6
2740,2024-09-04,Line-A,Morning,M-102,OP-012,497,13,25,25.19,69.7
2741,2024-09-04,Line-A,Afternoon,M-102,OP-013,438,1,0,26.25,70.1
2742,2024-09-04,Line-A,Night,M-101,OP-014,549,2,17,24.12,70.5
2743,2024-09-04,Line-B,Morning,M-202,OP-015,442,3,23,27.07,66.7
2744,2024-09-04,Line-B,Afternoon,M-201,OP-019,346,19,47,42.03,61.9
2745,2024-09-04,Line-B,Night,M-201,OP-008,552,21,28,53.56,65.2
2746,2024-09-04,Line-C,Morning,M-301,OP-009,524,12,17,31.41,69.5
2747,2024-09-04,Line-C,Afternoon,M-303,OP-010,496,22,57,35.44,72.1
2748,2024-09-04,Line-C,Night,M-301,OP-007,529,13,28,29.54,60.5
2749,2024-09-04,Line-D,Morning,M-402,OP-018,475,4,1,23.79,66.1
2750,2024-09-04,Line-D,Afternoon,M-402,OP-003,444,0,22,41.1,70.4
2751,2024-09-04,Line-D,Night,M-402,OP-014,467,8,5,30.45,67.9
2752,2024-09-05,Line-A,Morning,M-102,OP-007,429,15,0,33.59,67.6
2753,2024-09-05,Line-A,Afternoon,M-102,OP-001,594,13,6,28.76,68.2
2754,2024-09-05,Line-B,Morning,M-202,OP-013,411,4,0,25.39,68.4
2755,2024-09-05,Line-B,Afternoon,M-202,OP-007,498,0,9,32.82,67.3
2756,2024-09-05,Line-B,Night,M-201,OP-009,441,18,26,38.82,68.7
2757,2024-09-05,Line-C,Morning,M-301,OP-011,618,7,7,29.74,65.3
2758,2024-09-05,Line-C,Afternoon,M-302,OP-016,545,0,4,34.09,66.8
2759,2024-09-05,Line-C,Night,M-301,OP-018,430,10,25,31.05,64.8
2760,2024-09-05,Line-D,Morning,M-402,OP-005,507,7,23,37.42,57.6
2761,2024-09-05,Line-D,Afternoon,M-402,OP-006,486,0,48,27.66,71.0
2762,2024-09-05,Line-D,Night,M-401,OP-020,477,5,0,37.93,71.8
2763,2024-09-06,Line-A,Morning,M-102,OP-004,596,11,16,28.66,66.9
2764,2024-09-06,Line-A,Afternoon,M-102,OP-006,417,8,0,32.21,68.7
2765,2024-09-06,Line-B,Morning,M-202,OP-005,497,17,11,33.78,76.2
2766,2024-09-06,Line-B,Afternoon,M-201,OP-007,558,32,30,43.15,62.7
2767,2024-09-06,Line-B,Night,M-201,OP-015,509,24,35,47.14,63.2
2768,2024-09-06,Line-C,Morning,M-303,OP-017,578,31,33,41.26,69.9
2769,2024-09-06,Line-C,Afternoon,M-303,OP-004,571,26,37,42.09,75.1
2770,2024-09-06,Line-C,Night,M-302,OP-015,457,8,33,30.74,72.5
2771,2024-09-06,Line-D,Night,M-401,OP-008,425,7,34,26.62,67.4
2772,2024-09-07,Line-A,Morning,M-101,OP-007,495,4,5,30.56,68.2
2773,2024-09-07,Line-A,Afternoon,M-102,OP-001,556,19,0,30.56,70.7
2774,2024-09-07,Line-A,Night,M-102,OP-007,570,14,16,33.33,70.7
2775,2024-09-07,Line-B,Morning,M-201,OP-008,424,20,56,40.96,68.5
2776,2024-09-07,Line-B,Afternoon,M-201,OP-006,465,10,35,43.51,66.0
2777,2024-09-07,Line-B,Night,M-201,OP-014,410,15,46,51.86,73.5
2778,2024-09-07,Line-C,Morning,M-302,OP-011,399,11,2,27.09,66.2
2779,2024-09-07,Line-C,Afternoon,M-301,OP-020,522,14,10,29.59,69.9
2780,2024-09-07,Line-C,Night,M-303,OP-013,514,29,15,42.1,63.7
2781,2024-09-07,Line-D,Morning,M-401,OP-008,476,7,11,26.0,62.1
2782,2024-09-07,Line-D,Afternoon,M-402,OP-011,354,6,5,26.62,73.3
2783,2024-09-07,Line-D,Night,M-402,OP-011,428,14,36,20.25,68.4
2784,2024-09-08,Line-A,Afternoon,M-101,OP-003,456,0,0,33.87,76.1
2785,2024-09-08,Line-A,Night,M-102,OP-020,534,11,11,38.41,76.6
2786,2024-09-08,Line-B,Morning,M-201,OP-007,444,11,3,48.61,67.8
2787,2024-09-08,Line-B,Afternoon,M-202,OP-004,490,0,0,28.52,68.8
2788,2024-09-08,Line-B,Night,M-201,OP-009,456,16,23,48.04,69.0
2789,2024-09-08,Line-C,Morning,M-303,OP-011,516,19,0,39.38,64.5
2790,2024-09-08,Line-C,Afternoon,M-303,OP-013,500,39,45,55.68,70.3
2791,2024-09-08,Line-C,Night,M-303,OP-005,442,21,61,51.15,65.7
2792,2024-09-08,Line-D,Morning,M-402,OP-016,495,2,24,37.77,68.2
2793,2024-09-09,Line-A,Morning,M-102,OP-013,439,9,18,30.41,68.7
2794,2024-09-09,Line-A,Afternoon,M-101,OP-017,469,13,23,25.08,64.0
2795,2024-09-09,Line-A,Night,M-101,OP-008,464,12,14,26.78,69.0
2796,2024-09-09,Line-B,Afternoon,M-201,OP-010,460,25,39,40.42,68.9
2797,2024-09-09,Line-B,Night,M-202,OP-008,558,7,18,29.65,69.7
2798,2024-09-09,Line-C,Morning,M-301,OP-005,440,8,28,25.31,62.7
2799,2024-09-09,Line-C,Afternoon,M-302,OP-007,402,3,20,22.97,66.8
2800,2024-09-09,Line-C,Night,M-301,OP-002,517,11,6,30.95,68.4
2801,2024-09-09,Line-D,Morning,M-402,OP-011,466,7,45,34.05,77.9
2802,2024-09-09,Line-D,Afternoon,M-402,OP-002,450,8,0,25.95,75.6
2803,2024-09-09,Line-D,Night,M-402,OP-010,448,17,0,24.73,66.6
2804,2024-09-10,Line-A,Morning,M-101,OP-011,476,13,18,27.92,67.5
2805,2024-09-10,Line-A,Afternoon,M-101,OP-018,460,4,0,35.14,60.7
2806,2024-09-10,Line-B,Morning,M-201,OP-008,577,24,23,45.7,73.9
2807,2024-09-10,Line-B,Afternoon,M-202,OP-017,547,13,28,21.42,65.9
2808,2024-09-10,Line-B,Night,M-202,OP-001,425,13,6,34.23,70.1
2809,2024-09-10,Line-C,Afternoon,M-301,OP-002,428,5,31,26.12,68.5
2810,2024-09-10,Line-C,Night,M-301,OP-007,433,6,11,26.09,64.2
2811,2024-09-10,Line-D,Morning,M-401,OP-019,497,5,0,25.3,67.7
2812,2024-09-10,Line-D,Afternoon,M-401,OP-008,536,18,1,40.75,64.0
2813,2024-09-10,Line-D,Night,M-402,OP-015,545,6,0,26.28,67.8
2814,2024-09-11,Line-A,Morning,M-101,OP-008,514,13,0,25.05,64.3
2815,2024-09-11,Line-A,Afternoon,M-101,OP-010,473,8,0,31.35,77.1
2816,2024-09-11,Line-A,Night,M-102,OP-007,449,6,20,27.21,70.7
2817,2024-09-11,Line-B,Morning,M-202,OP-003,436,16,17,26.9,65.6
2818,2024-09-11,Line-B,Afternoon,M-202,OP-013,449,14,0,26.66,65.8
2819,2024-09-11,Line-B,Night,M-202,OP-015,479,7,0,28.0,67.6
2820,2024-09-11,Line-C,Morning,M-303,OP-014,442,23,48,41.61,68.9
2821,2024-09-11,Line-C,Afternoon,M-302,OP-001,350,5,27,27.88,65.1
2822,2024-09-11,Line-C,Night,M-302,OP-003,616,22,19,35.69,59.1
2823,2024-09-11,Line-D,Morning,M-402,OP-020,432,6,8,27.55,57.8
2824,2024-09-11,Line-D,Afternoon,M-401,OP-009,503,12,36,26.06,64.5
2825,2024-09-11,Line-D,Night,M-402,OP-015,319,5,25,26.94,76.6
2826,2024-09-12,Line-A,Morning,M-102,OP-003,464,9,0,31.44,60.1
2827,2024-09-12,Line-A,Afternoon,M-102,OP-007,521,13,32,24.9,68.6
2828,2024-09-12,Line-A,Night,M-101,OP-001,513,12,0,18.04,69.4
2829,2024-09-12,Line-B,Afternoon,M-202,OP-016,470,6,23,29.78,62.7
2830,2024-09-12,Line-B,Night,M-202,OP-013,364,2,47,33.61,68.8
2831,2024-09-12,Line-C,Morning,M-302,OP-013,469,7,29,27.55,70.3
2832,2024-09-12,Line-C,Afternoon,M-303,OP-019,459,30,46,48.23,65.7
2833,2024-09-12,Line-D,Morning,M-401,OP-013,543,8,13,38.18,63.8
2834,2024-09-12,Line-D,Afternoon,M-401,OP-007,492,11,19,27.75,76.3
2835,2024-09-12,Line-D,Night,M-402,OP-012,402,13,30,39.5,61.6
2836,2024-09-13,Line-A,Morning,M-102,OP-012,427,14,0,21.97,66.0
2837,2024-09-13,Line-A,Afternoon,M-102,OP-014,491,17,9,26.96,69.2
2838,2024-09-13,Line-A,Night,M-101,OP-016,508,11,9,20.22,64.3
2839,2024-09-13,Line-B,Afternoon,M-201,OP-005,565,26,30,47.59,63.5
2840,2024-09-13,Line-B,Night,M-202,OP-005,466,9,5,30.5,67.2
2841,2024-09-13,Line-C,Morning,M-303,OP-019,396,19,15,42.83,73.5
2842,2024-09-13,Line-C,Afternoon,M-301,OP-001,463,3,10,25.84,70.4
2843,2024-09-13,Line-C,Night,M-301,OP-013,471,17,29,29.23,70.9
2844,2024-09-13,Line-D,Morning,M-401,OP-017,456,8,6,33.83,73.7
2845,2024-09-13,Line-D,Afternoon,M-402,OP-006,527,14,25,32.76,63.4
2846,2024-09-13,Line-D,Night,M-402,OP-010,582,21,8,28.15,70.4
2847,2024-09-14,Line-A,Morning,M-102,OP-019,513,8,0,31.53,70.2
2848,2024-09-14,Line-A,Afternoon,M-102,OP-003,523,11,7,34.97,68.3
2849,2024-09-14,Line-A,Night,M-102,OP-005,452,7,0,29.09,70.8
2850,2024-09-14,Line-B,Morning,M-201,OP-013,500,30,31,44.44,71.2
2851,2024-09-14,Line-B,Afternoon,M-201,OP-006,620,29,19,46.24,75.5
2852,2024-09-14,Line-B,Night,M-201,OP-004,460,25,53,47.09,68.5
2853,2024-09-14,Line-C,Afternoon,M-303,OP-014,438,19,41,46.54,69.3
2854,2024-09-14,Line-C,Night,M-303,OP-014,457,23,47,43.9,64.7
2855,2024-09-14,Line-D,Morning,M-402,OP-006,469,13,0,19.53,74.0
2856,2024-09-14,Line-D,Afternoon,M-401,OP-016,510,12,0,33.69,69.1
2857,2024-09-14,Line-D,Night,M-401,OP-015,384,12,14,28.02,66.5
2858,2024-09-15,Line-A,Morning,M-101,OP-006,359,9,15,29.03,73.1
2859,2024-09-15,Line-A,Afternoon,M-101,OP-007,396,5,0,28.61,68.3
2860,2024-09-15,Line-A,Night,M-102,OP-015,505,7,0,38.43,77.6
2861,2024-09-15,Line-B,Morning,M-201,OP-006,488,18,57,34.77,66.7
2862,2024-09-15,Line-B,Night,M-201,OP-009,438,15,30,37.68,68.1
2863,2024-09-15,Line-C,Night,M-302,OP-004,481,6,6,28.85,71.2
2864,2024-09-15,Line-D,Afternoon,M-401,OP-019,471,12,20,32.86,73.6
2865,2024-09-15,Line-D,Night,M-401,OP-004,412,5,38,28.71,56.7
2866,2024-09-16,Line-A,Morning,M-101,OP-013,467,9,0,36.67,65.1
2867,2024-09-16,Line-A,Afternoon,M-102,OP-016,499,8,0,24.65,64.3
2868,2024-09-16,Line-A,Night,M-102,OP-020,545,9,4,25.33,72.8
2869,2024-09-16,Line-B,Morning,M-202,OP-011,567,17,19,31.45,63.1
2870,2024-09-16,Line-B,Afternoon,M-201,OP-012,465,18,7,47.29,65.2
2871,2024-09-16,Line-B,Night,M-202,OP-020,551,15,20,33.06,65.5
2872,2024-09-16,Line-C,Afternoon,M-302,OP-004,591,11,16,26.75,64.3
2873,2024-09-16,Line-D,Morning,M-402,OP-005,508,10,0,22.81,62.9
2874,2024-09-16,Line-D,Night,M-402,OP-008,551,7,6,37.25,63.5
2875,2024-09-17,Line-A,Morning,M-102,OP-017,436,4,36,39.97,71.0
2876,2024-09-17,Line-A,Afternoon,M-101,OP-001,527,6,41,31.34,71.4
2877,2024-09-17,Line-A,Night,M-102,OP-001,473,7,36,32.7,73.8
2878,2024-09-17,Line-B,Morning,M-201,OP-011,495,18,26,42.51,65.5
2879,2024-09-17,Line-B,Afternoon,M-201,OP-020,413,24,26,42.69,69.2
2880,2024-09-17,Line-B,Night,M-201,OP-012,444,26,18,43.31,69.0
2881,2024-09-17,Line-C,Morning,M-302,OP-004,476,2,25,33.72,65.3
2882,2024-09-17,Line-C,Afternoon,M-302,OP-020,522,11,0,25.73,72.6
2883,2024-09-17,Line-C,Night,M-301,OP-017,498,6,0,27.42,66.2
2884,2024-09-17,Line-D,Morning,M-401,OP-005,429,0,29,34.85,62.9
2885,2024-09-17,Line-D,Afternoon,M-401,OP-010,488,4,8,28.28,66.3
2886,2024-09-17,Line-D,Night,M-402,OP-006,600,8,0,26.19,72.2
2887,2024-09-18,Line-A,Morning,M-101,OP-016,380,4,33,31.22,68.8
2888,2024-09-18,Line-A,Afternoon,M-101,OP-008,607,12,1,28.59,63.5
2889,2024-09-18,Line-A,Night,M-101,OP-004,555,13,28,36.06,66.3
2890,2024-09-18,Line-B,Morning,M-201,OP-006,423,19,21,42.82,72.5
2891,2024-09-18,Line-B,Afternoon,M-202,OP-013,469,9,10,34.01,65.3
2892,2024-09-18,Line-B,Night,M-201,OP-009,348,17,49,44.23,65.4
2893,2024-09-18,Line-C,Morning,M-303,OP-004,411,21,37,41.37,75.3
2894,2024-09-18,Line-C,Afternoon,M-303,OP-016,423,27,35,32.82,67.3
2895,2024-09-18,Line-C,Night,M-303,OP-011,537,22,12,41.18,64.6
2896,2024-09-18,Line-D,Morning,M-401,OP-011,509,13,0,26.47,71.0
2897,2024-09-18,Line-D,Afternoon,M-402,OP-018,428,3,0,31.76,69.2
2898,2024-09-18,Line-D,Night,M-402,OP-008,438,8,34,25.13,60.2
2899,2024-09-19,Line-A,Morning,M-101,OP-010,507,9,1,33.26,71.4
2900,2024-09-19,Line-A,Afternoon,M-101,OP-011,347,4,46,32.92,70.7
2901,2024-09-19,Line-A,Night,M-101,OP-004,550,10,23,33.59,70.2
2902,2024-09-19,Line-B,Morning,M-201,OP-011,460,21,26,42.06,63.3
